id,name,lat,lng,type
2985,Harry White 3 Tanks,39.76192,-74.02779,Structure
2986,Harry's Rock Light,42.28862,-70.93465,Reef
2987,Hart Family Reef,27.367,-82.57634,Reef
2988,Harvey Cedars Humps,39.66872,-74.09083,Reef
2989,Hashamomuck Ledge,41.1173,-72.44087,Ledge
2990,Haskell,39.60012,-73.02455,Structure
2991,HAT Island Ledge,44.13938,-68.51365,Ledge
2992,Hatchett Reef,41.26572,-72.25782,Reef
2993,Hatchett Reef,41.26075,-72.26185,Reef
2994,Hathaway Span 10 Stage 1 West,30.02438,-85.9625,Structure
2995,Hathaway Span 7 Stage 1 West,29.98568,-85.95033,Structure
2996,Hathaway Span 8 Stage 1 West,29.99798,-85.9484,Structure
2997,Hathaway Span 9 Stage 1 West,30.00874,-85.94981,Structure
2998,Hathaway Bridge 1 Finish,30.05333,-85.97333,Structure
2999,Hathaway Bridge 1 Start,30.07497,-85.96857,Reef
3000,Hathaway Bridge 2 Finish,29.97837,-85.86189,Structure
3001,Hathaway Bridge 2 Start,29.98657,-85.85529,Reef
3002,Hathaway Rubble,30.06858,-85.8243,Structure
3003,Hathaway Span 1 Midway Site,30.04483,-85.72909,Structure
3004,Hathaway Span 12 Midway Site,30.03468,-85.73155,Structure
3005,Hathaway Span 13 Stage 1 East,29.95653,-85.84185,Structure
3006,Hathaway Span 14 Warsaw Site,30.07151,-85.8146,Reef
3007,Hathaway Span 2 Midway Site,30.03661,-85.72845,Structure
3008,Hathaway Span 3 A Stage 1 East,29.94469,-85.81858,Structure
3009,Hathaway Span 4 Stage 1 East,29.94483,-85.82966,Structure
3010,Hathaway Span 5 Fontainbleau,30.16411,-85.89688,Structure
3011,Hathaway Span 6 Fontainbleau,30.14873,-85.88788,Structure
3012,Hatteras Canyon North Ledge,34.85606,-75.35177,Ledge
3013,Hatteras Canyon Northern Hump,34.84892,-75.31324,Hump
3014,Hatteras Canyon Tip South,34.98313,-75.2355,Canyon
3015,Hatteras Hole,35.09069,-75.22912,Hole
3016,Hatteras Hump,34.88143,-75.40923,Hump
3017,Hatteras Ledge,34.96003,-75.37352,Ledge
3018,Hatteras Rocks,34.92775,-75.46313,Rock
3019,Haulover Culverts,25.8908,-80.07726,Structure
3020,Haulover Modules Site,25.88955,-80.07693,Structure
3021,Haulover Reef Site,25.90221,-80.0786,Reef
3022,Haunschild Reef C,25.695,-81.78133,Reef
3023,Hawk Hole Middle,28.85663,-80.32533,Hole
3024,Hawk Hole North,28.87917,-80.32812,Hole
3025,Hawk Hole South,28.8561,-80.31868,Hole
3026,Hawksbill Ledge,26.49755,-78.76504,Ledge
3027,Hawksbill Reef,25.75601,-79.30119,Reef
3028,Hazel S Reef,30.14612,-87.56337,Reef
3029,Heald Bank Rock,28.93937,-94.31978,Rock
3030,Heald Bank Rock Steeple,28.93837,-94.32533,Rock
3031,Heald Ledge,29.13589,-94.1493,Ledge
3032,Heaven Reef,30.17972,-85.89662,Reef
3033,Helens Barges,26.63175,-82.28583,Reef
3034,Helens Reef,26.63207,-82.29123,Reef
3035,Heli Wreck South DR,30.26852,-81.16122,Wreck
3036,Hellen Ledge,38.35034,-76.48405,Ledge
3037,Helmet Ledge,34.4801,-76.88549,Ledge
3038,Hempstead Reef,40.52083,-73.55583,Reef
3039,HEN And Chicken Rocks North,25.9891,-79.1233,Rock
3040,HEN And Chickens Reef,41.25342,-72.40469,Reef
3041,HEN Chickens Reef,24.93167,-80.54833,Reef
3042,HEN Rock,40.90705,-73.73195,Rock
3043,Hendry Barge,29.84188,-84.15489,Reef
3044,Henry Coghlan Memorial Reef,29.91815,-85.55674,Reef
3045,Hens Chicken Reef,24.93583,-80.54733,Reef
3046,Herman's Hole,24.6505,-81.03133,Hole
3047,Hernando Ledge,28.44451,-83.02553,Ledge
3048,Heron Neck Ledge,44.01702,-68.85682,Ledge
3049,Heron Neck Ledge,44.02267,-68.85365,Ledge
3050,Heron Tugboat,30.13645,-87.22807,Wreck
3051,Herrera Wreck,24.90543,-80.5923,Wreck
3052,Herriman Ledge,44.30033,-68.52138,Ledge
3053,Hesperus / Turtle Wreck,25.80452,-79.11225,Wreck
3054,Hetzel Shoal Ledge,28.60195,-80.39952,Ledge
3055,HG Ledge,30.21488,-81.00408,Ledge
3056,HG Reef,30.205,-81.02,Reef
3057,HH Reef,30.57818,-81.14136,Reef
3058,HH Reef,30.57529,-81.13193,Reef
3059,HH Site Shark Barge,30.62808,-81.07863,Reef
3060,Hicks Ledge,40.9037,-73.75237,Ledge
3061,Hiding Rocks,41.04337,-73.42602,Rock
3062,Higden S Reef,25.1395,-80.31317,Reef
3063,High Island A 271 Reef,28.44052,-93.71817,Reef
3064,High Island A 281 Reef,28.36367,-93.78507,Reef
3065,High Island A 285 Reef,28.3553,-93.85623,Reef
3066,High Island A 286 Reef,28.33162,-93.79662,Reef
3067,High Island A 298 Reef,28.3041,-93.76698,Reef
3068,High Island A 302 Reef,28.24118,-93.87755,Reef
3069,High Island A 317 Reef,28.21458,-93.79845,Reef
3070,High Island A 462 Reef,28.29417,-94.24373,Reef
3071,High Island A 466 Reef,28.31165,-94.01965,Reef
3072,High Island A 477 Reef,28.27237,-94.32672,Reef
3073,High Island A 480 Reef,28.28745,-94.47788,Reef
3074,High Island A 492 Reef,28.22722,-94.0588,Reef
3075,High Island A 497 Reef,28.17675,-94.03278,Reef
3076,High Island A 515 Reef,28.12857,-94.21342,Reef
3077,High Island A 520 Reef,28.12443,-93.95697,Reef
3078,High Island A 532 Reef,28.10008,-94.51197,Reef
3079,High Island A 542 Reef,28.04772,-94.15237,Reef
3080,High Island A 567 Reef,27.97515,-94.21862,Reef
3081,High Pine Ledge,42.03555,-70.60345,Ledge
3082,High Rock,33.94053,-77.91315,Rock
3083,High Rock,33.9794,-77.60358,Rock
3084,High Rock CH,41.30022,-72.15262,Rock
3085,High School Reef,30.05988,-81.10563,Reef
3086,"High School Reef, Site AA",30.05932,-81.10875,Reef
3087,Highland Ledge,26.3999,-80.05528,Ledge
3088,Highway 79 Bridge,30.05332,-85.82435,Structure
3089,Highway 79 Bridge,30.06159,-85.82272,Structure
3090,Hill Kelly Dodge Reef,30.09958,-87.41565,Reef
3091,Hilledge,30.33825,-80.95845,Ledge
3092,Hillsboro Ledge,26.29267,-80.06325,Ledge
3093,Hillsboro Outside Edge Reef,26.2825,-80.06283,Reef
3094,Historic Shipwreck Replica Reef,30.32897,-87.1812,Reef
3095,HMS Ledge,33.92708,-77.39242,Ledge
3096,Hogfish Hole,26.6432,-80.02152,Hole
3097,Hogfish Ledge,26.19165,-80.0667,Ledge
3098,Hogshead Rock,42.2703,-70.77645,Rock
3099,Hole,34.51048,-76.80873,Hole
3100,Hole,30.13597,-87.1715,Hole
3101,Hole,27.7295,-83.15967,Hole
3102,Hole,27.53852,-82.9067,Hole
3103,Hole,27.77083,-83.142,Hole
3104,Hole,30.12168,-80.57498,Hole
3105,Hole,40.83717,-71.67583,Hole
3106,Hole,40.55833,-71.60833,Hole
3107,Hole A,29.88753,-80.59317,Hole
3108,Hole IN The Bottom,28.6064,-80.35118,Hole
3109,Hole IN The Wall,27.1616,-80.1639,Hole
3110,Hole IN The Wall,26.8937,-79.98582,Hole
3111,Hole Ledge,30.02112,-80.5515,Ledge
3112,Hole M 2,30.3299,-80.47465,Hole
3113,Hole OK,30.3482,-80.44135,Hole
3114,Hole The,25.53333,-79.3625,Hole
3115,Hole The,25.625,-79.35833,Hole
3116,Hole The,27.2061,-80.12333,Hole
3117,Hole 1,27.33702,-83.33213,Hole
3118,Holed UP,39.8177,-72.01117,Hole
3119,Holland Island Ledge,38.06519,-76.09184,Ledge
3120,Hollicut Noose Reef,38.84295,-76.34692,Reef
3121,Hollywood/Hallandale Reef,25.98202,-80.08547,Reef
3122,Hollywood/Hallandale Reef,25.98362,-80.09333,Reef
3123,Hollywood/Hallandale Reef,25.99722,-80.08167,Reef
3124,Holm Ledge,25.60706,-79.32149,Ledge
3125,Holmes Rock,26.5603,-78.85132,Rock
3126,Holmes Rock CAY,26.5581,-78.84675,Rock
3127,Homeport Reef,38.95166,-74.69332,Reef
3128,Hominey Ledge,38.30542,-76.46115,Ledge
3129,Homosassa Reef,28.69385,-83.00003,Reef
3130,Homosassa Rocks,28.69413,-83.08857,Rock
3131,Honey Hole,34.10653,-77.74992,Hole
3132,Honey Hole,34.42712,-77.01165,Hole
3133,Honeymoon Rock,34.38483,-77.21133,Rock
3134,Honeymoon Rock,34.45799,-77.14866,Rock
3135,Hookers Rock,41.24356,-72.78379,Rock
3136,Hookers Rock,41.24112,-72.7765,Rock
3137,Hookers Rock NO 4 A,41.23965,-72.77278,Rock
3138,Hooper Reef A,30.10192,-86.0982,Reef
3139,Hopper Barge,25.6191,-80.0834,Reef
3140,Hopper Barge,25.80486,-80.07623,Reef
3141,Hopper Hole,29.8815,-80.60667,Hole
3142,Horn,40.8125,-71.54417,Structure
3143,Horn Island Rocks,43.0645,-70.6805,Rock
3144,Horsepen Ledge,34.7011,-76.37446,Ledge
3145,Horseshoe Ledge,26.27262,-80.0702,Ledge
3146,Horseshoe Ledge,29.74052,-80.46808,Ledge
3147,Horseshoe Ledge,29.91232,-80.56837,Ledge
3148,Horseshoe Ledge,29.75288,-80.44643,Ledge
3149,Horseshoe Reef,25.13867,-80.305,Reef
3150,Horseshoe Reef,24.66111,-80.99417,Reef
3151,Horseshoe Reef,41.30705,-72.02506,Reef
3152,Horseshoe Reef,28.92152,-80.46525,Reef
3153,Horseshoe Reef,26.60733,-80.00867,Reef
3154,Horseshoe Reef Drift Dive,26.62843,-80.0251,Reef
3155,Horton Neck Ledge,41.09943,-72.45337,Ledge
3156,Hosp Rocks,27.55892,-96.47929,Rock
3157,Hospital Grounds Flag Reef,30.22,-81.00333,Reef
3158,Hospital Grounds Shawns Reef,30.209,-80.99767,Reef
3159,Hospital Rock,27.57498,-96.48013,Rock
3160,Hospital Rock,27.67898,-96.60677,Rock
3161,HOT Rocked,30.3526,-80.46443,Rock
3162,House Ledge,42.53967,-70.80387,Ledge
3163,Hovercraft Llcat,30.07081,-85.81208,Structure
3164,Howard Chapin Reef,34.55717,-76.85667,Reef
3165,Howard Chapin Reef,34.55972,-76.85333,Reef
3166,Howard Chapin Reef,34.56187,-76.8559,Reef
3167,Howard Frankland Reef,27.91167,-82.55417,Reef
3168,Howard Frankland Reef,27.92647,-82.5547,Reef
3169,Howland Ledge,42.07927,-70.61213,Ledge
3170,Hoyt Vandenberg,24.45995,-81.73647,Structure
3171,Hudson Canyon,39.6635,-72.46717,Canyon
3172,Hudson Canyon Letters,39.50355,-72.41873,Canyon
3173,Hudson Canyon Tip,39.66873,-72.47645,Canyon
3174,Hudson Rocks,28.5052,-83.2059,Rock
3175,Hugos April Fool,25.36711,-80.13038,Structure
3176,Hull Canyon,37.24999,-74.3,Canyon
3177,Humarock,42.16538,-70.52338,Reef
3178,Humarock BWH,42.16033,-70.52125,Reef
3179,Hummingbird Reef,28.43183,-80.2313,Reef
3180,Hummingbird Reef,28.43203,-80.23855,Reef
3181,Hummingbird Space Reef,28.41834,-80.23467,Reef
3182,Hummingbird Wreck,28.43233,-80.23983,Wreck
3183,Hump,34.52629,-75.63743,Hump
3184,Hump,34.8726,-75.7673,Hump
3185,Hump,35.02599,-75.18794,Hump
3186,Hump,29.7559,-86.39142,Hump
3187,Hump,25.711,-79.9418,Hump
3188,Hump,39.25941,-75.34698,Hump
3189,Hump,29.35043,-80.4891,Hump
3190,Hump,25.7903,-79.3016,Hump
3191,Hump,42.674,-70.5806,Hump
3192,Hump,42.50577,-70.35953,Hump
3193,Hump,42.79313,-70.06645,Hump
3194,Hump,42.75512,-70.13715,Hump
3195,Hump,43.1124,-70.6119,Hump
3196,Hump,43.0971,-70.5157,Hump
3197,Hump,43.0756,-70.4342,Hump
3198,Hump B,24.80582,-80.43893,Hump
3199,Hump Check,34.80027,-75.41907,Hump
3200,Hump D,24.80987,-80.43804,Hump
3201,Hump E,24.80985,-80.42985,Hump
3202,Hump F,24.81314,-80.43744,Hump
3203,Hump K,24.58954,-80.5898,Hump
3204,Humps,30.44564,-80.34742,Hump
3205,Humps,39.28245,-73.69958,Hump
3206,Humpty Dance,25.73806,-82.17932,Hump
3207,Humpty Dumpty,40.01967,-73.7685,Hump
3208,Humpty Dumpty,40.02632,-73.71678,Hump
3209,Humpty Dumpty F,40.02333,-73.71083,Hump
3210,Hunt Reef,29.93517,-87.69773,Reef
3211,Hunter Ledge,26.48857,-78.73848,Ledge
3212,Hunter Rock,26.49029,-78.74613,Rock
3213,Hunters Hole,33.79583,-77.425,Hole
3214,Hunters Reef,29.4599,-80.95898,Reef
3215,Huron,39.91678,-73.5329,Structure
3216,Hurricane Ledge,43.99335,-69.10112,Ledge
3217,Hurricane Pass Ledge,25.98949,-81.75602,Ledge
3218,Hurricane Reef WD,28.7345,-89.73467,Reef
3219,Hurricane Reef WD,28.73883,-89.73617,Reef
3220,HWY 19 BCB,28.78847,-83.05352,Structure
3221,HWY 19 BCB,28.78908,-83.05417,Structure
3222,HWY 19 BCB,28.788,-83.0552,Structure
3223,Hydes Rock,39.82215,-73.67767,Rock
3224,Hydro Atlantic,26.325,-80.05071,Structure
3225,Hydro Atlantic Wreck,26.3095,-80.03933,Wreck
3226,I Beams,25.79635,-80.0799,Structure
3227,I 1 Lynn Silvertooth Reefball SIT,27.28757,-82.61653,Reef
3228,"I 1, Lynn Silvertooth",27.28664,-82.59755,Structure
3229,"I 1, Lynn Silvertooth, 25",27.28702,-82.59878,Structure
3230,"I 1, Lynn Silvertooth, 29",27.28536,-82.60108,Structure
3231,"I 1, Lynn Silvertooth, Reefball Site 1",27.28757,-82.60112,Reef
3232,"I 1, Lynn Silvertooth, Site",27.28646,-82.6011,Structure
3233,"I 1, Lynn Silvertooth, Site",27.28701,-82.59986,Structure
3234,"I 1, Lynn Silvertooth, Site",27.28756,-82.59741,Structure
3235,I 10 Bridge Rubble Reef,30.11167,-87.42167,Reef
3236,I 05 Tug,30.0181,-87.47248,Structure
3237,IAP Reef,30.30787,-81.13565,Reef
3238,Iberia Wreck,40.5355,-73.68317,Wreck
3239,Ighlman Island Reef,38.69333,-76.37861,Reef
3240,Immaculata Wreck,40.2795,-73.6495,Wreck
3241,Immaculata Wreck,40.2756,-73.65267,Wreck
3242,Immaculata Wreck,40.28155,-73.65443,Wreck
3243,Imor Reef,26.21747,-80.06267,Reef
3244,Inbetween Rocks,42.58362,-70.64128,Rock
3245,Indian Ledge,26.70768,-79.00853,Ledge
3246,Indian Reef,41.24097,-72.6703,Reef
3247,Indra,34.56204,-76.85178,Structure
3248,Inez Rock,41.56262,-70.90695,Rock
3249,Inner Airplane Site,29.84975,-80.98075,Structure
3250,Inner Airplane Site,29.8496,-80.98563,Structure
3251,Inner Bay Ledges,44.0711,-68.9534,Ledge
3252,Inner Bay Ledges,44.07912,-68.95738,Ledge
3253,Inner Bay Ledges,44.08113,-68.9441,Ledge
3254,Inner Bay Ledges,44.08678,-68.94643,Ledge
3255,Inner Bay Ledges,44.0868,-68.95225,Ledge
3256,Inner Cartwright,40.99617,-71.83333,Structure
3257,Inner Cartwright,41.00003,-71.83562,Structure
3258,Inner Cartwright,40.99367,-71.80966,Structure
3259,Inner Ledge,43.02097,-70.06295,Ledge
3260,Inner Ledge,42.8912,-70.7974,Ledge
3261,Inner Plane 88 Culverts,29.85017,-80.9845,Structure
3262,Inner Plane Wwii Transport,29.84783,-80.98833,Structure
3263,Inner Reef,41.24103,-72.76913,Reef
3264,Inner Reef,41.2377,-72.76355,Reef
3265,Inner Seal Rock,42.30028,-70.91302,Rock
3266,Inner Tappen Rock,42.8808,-70.8088,Rock
3267,Inside Reef,34.62695,-75.66933,Reef
3268,Interstate 10 Bridge Reef Site 3,30.11167,-87.43833,Reef
3269,Interstate 10 Bridge Reef Site 4,30.11,-87.45833,Reef
3270,Interstate 10 Bridge Reef Site 5,30.11,-87.47667,Reef
3271,Interstate 10 Bridge Reef Site 6,30.10917,-87.4925,Reef
3272,Interstate 10 Bridge Reef Site 7 Small,30.09916,-87.4325,Reef
3273,Intrepid Rock,41.29899,-72.00443,Rock
3274,Intruder Reef,29.90565,-80.80278,Reef
3275,Intruder Reef,29.9031,-80.7502,Reef
3276,IP Reef,29.869,-80.96133,Reef
3277,Irmac Wreck,40.28483,-73.34533,Wreck
3278,Iron Mast Schooner Wreck,25.0248,-80.3808,Wreck
3279,Irregular Rock,27.13112,-82.7339,Reef
3280,IRV Hurd Reef,39.17066,-74.55932,Reef
3281,Islamorada Hump,24.80292,-80.44457,Hump
3282,Islamorada Hump,24.53498,-80.7,Hump
3283,Islamorada Ledge,24.7762,-80.46619,Ledge
3284,Islamorada Reef,24.83887,-80.55958,Reef
3285,Islamorada Reef,24.84195,-80.55115,Reef
3286,Island Reefsa 471 Topper III Reef,28.24667,-94.04383,Reef
3287,Island Reefsa 492 Transco Reef,28.22417,-94.05583,Reef
3288,Isle Of Wight Reef,38.3818,-74.97844,Reef
3289,Islhump 2,24.80444,-80.4462,Hump
3290,Issac Ledge,25.95901,-78.71599,Ledge
3291,J Drew Messler Reef,39.47891,-74.17267,Reef
3292,J Paul Tyndall Reef,34.57305,-76.97167,Reef
3293,J Paul Tyndall Reef,34.57417,-76.975,Reef
3294,J Brown Liberty Ship,30.213,-86.80583,Wreck
3295,J/U Barge Dick Sharpe,29.39167,-88.9,Reef
3296,Jack Clements Reef,39.17832,-74.55332,Reef
3297,Jack Clements Reef,39.17683,-74.55682,Reef
3298,Jack Ledge,29.91022,-80.5226,Ledge
3299,Jack Macdonald Reef,27.08141,-80.03856,Reef
3300,Jack Spot Ledge,38.06836,-74.77787,Ledge
3301,Jack Spot Reef,38.09044,-74.81212,Reef
3302,Jacks Ledge,27.80657,-82.9925,Ledge
3303,Jacks Reef,38.09153,-74.7499,Reef
3304,Jacks Rock,34.14619,-77.60806,Rock
3305,Jackson Fish Camp Memorial Reef,26.0614,-82.05708,Reef
3306,Jacob Dmitruck Reefballs,39.7475,-74.01934,Structure
3307,Jakes Ledge,34.02263,-77.76372,Ledge
3308,James King Memorial,29.9421,-85.48842,Structure
3309,James Whitright Memorial,29.93823,-85.48662,Structure
3310,Jamies Hole,30.2497,-87.147,Hole
3311,Jammies Ledge,27.25686,-80.07339,Ledge
3312,Jammies Rock,42.38747,-70.08333,Rock
3313,Jams Hole,42.8356,-70.6797,Hole
3314,Janes Island Reef,37.94992,-75.9166,Reef
3315,Janice COX Memorial Reef,29.92183,-85.59458,Reef
3316,Jantzen,27.32974,-82.56381,Structure
3317,Jantzen,27.32848,-82.56415,Structure
3318,JAP Reef,30.30348,-81.16295,Reef
3319,JAP Rock,26.39138,-80.06555,Rock
3320,Japan FRP Tube Reef,30.03883,-85.78998,Reef
3321,Japan FRP Tube Reef,30.04422,-85.78948,Reef
3322,Japan Reference Concrete Reef,30.03367,-85.79183,Reef
3323,Jaycee Reef,29.83828,-85.4923,Reef
3324,JC Hole,30.12824,-86.83155,Hole
3325,JC Ledge,34.10752,-77.84928,Ledge
3326,Jcaa Redbird Reef,39.63011,-74.02521,Reef
3327,JCL Reef,30.1693,-81.16043,Reef
3328,Jcsa Rbbc Reef,40.02599,-73.98631,Reef
3329,Jeff Purcell Memorial Reef,29.91443,-85.6704,Reef
3330,Jefferys Ledge,40.12165,-73.68499,Ledge
3331,Jeffreys Ledge,42.99,-70.045,Ledge
3332,Jeffreys Ledge,42.99999,-70.05,Ledge
3333,Jeffreys Ledge,43.1872,-70.0294,Ledge
3334,Jenks Ledge,43.92087,-69.3117,Ledge
3335,Jenks Ledge,43.92387,-69.31285,Ledge
3336,Jenks Ledge 2 JL,43.92287,-69.322,Ledge
3337,Jeremys Ledge,29.23451,-88.43659,Ledge
3338,Jerry Andrews Reef,30.28862,-87.21693,Reef
3339,Jerry Combs Reef,29.89947,-85.5269,Reef
3340,Jerrys Reef,34.48281,-76.88593,Reef
3341,Jerrys Reef,30.33817,-86.59967,Reef
3342,Jersey Fresh Reef,39.26982,-74.26316,Reef
3343,Jesseledge,34.2674,-77.32795,Ledge
3344,Jessie Ledge,27.88125,-83.1891,Ledge
3345,JET Fighters,25.3675,-80.12693,Structure
3346,Jewfish Ledge,27.19798,-82.8828,Ledge
3347,Jim Ivns Reef,39.24009,-74.36495,Reef
3348,Jim Knight Reef,33.86983,-78.1667,Reef
3349,Jim Lynch 178 Tanker,40.04733,-73.993,Structure
3350,Jim Penney Barge,30.1815,-87.2945,Reef
3351,Jim Penny Barge,30.18075,-87.28258,Reef
3352,Jim Torgerson,26.22736,-80.06493,Structure
3353,Jimbo Hump Concrete,40.38267,-73.93733,Hump
3354,Jimbos Ledge,29.58366,-84.16291,Ledge
3355,Jimmie D Hole,29.90667,-87.25833,Hole
3356,Jimmies Ledge,43.0076,-70.6003,Ledge
3357,Joanie's Reef,24.64683,-81.0095,Reef
3358,Joe Bench Ledge,42.40113,-70.91183,Ledge
3359,Joe E Brown Reef,30.21372,-86.80643,Reef
3360,Joe Halusky South Reef,29.67551,-80.96396,Reef
3361,Joe Patti Memorial Reef,30.28882,-87.22925,Reef
3362,Joe Rizzie Memorial Reef,29.8953,-85.54002,Reef
3363,Joe Todd Memorial Reef,29.90633,-85.5325,Reef
3364,Joes Deep Hump,27.04333,-79.59,Hump
3365,Joes Ledge,28.40895,-95.05063,Ledge
3366,Joes Reef Tires W/Trigger,30.16425,-87.26367,Reef
3367,Joesph Matuska Tank,39.75868,-74.03064,Structure
3368,John And Melbas Reef Chief,29.7353,-85.4888,Reef
3369,John Fergone Reef,38.97503,-74.68174,Reef
3370,John Island Ledge,44.09548,-68.40688,Ledge
3371,John Knowles Memorial Reef,39.10667,-74.61665,Reef
3372,John Michael Baker Fishing Reef,26.15762,-80.0689,Reef
3373,John Michael Baker Memorial Reef Phase,26.15817,-80.07873,Reef
3374,John Pennekamp Coral Reef Park United States,25.13347,-80.35606,Reef
3375,John Sofield Memorial Reef,40.027,-74.00331,Reef
3376,John Thompson Memorial Reef,29.9028,-85.4662,Reef
3377,Johnnys Ledge,28.68305,-90.01964,Ledge
3378,Johns Honey Hole,30.00392,-80.36464,Hole
3379,Johns Pass Bridge Load,27.86261,-83.02903,Structure
3380,JON Dodrills Reef,29.76454,-85.60755,Reef
3381,Jones Reef,30.0184,-87.08023,Reef
3382,Jones Reef,30.01935,-87.07547,Reef
3383,Joseph Doherty Reef,40.0545,-73.99264,Reef
3384,Joseph Ertle Reef,40.00717,-74.00664,Reef
3385,Joseph J Palladino Reef,39.26205,-74.25558,Reef
3386,Joseph Meek,30.27306,-87.15956,Structure
3387,Josephine Marie Shipwreck,42.18196,-70.22443,Reef
3388,JRS Tank,39.26775,-74.25603,Structure
3389,Jules Ledge,41.14031,-72.36979,Ledge
3390,Jumbo Barge Stern,29.61402,-88.40987,Reef
3391,Jumbo Ledge,42.63215,-70.45418,Ledge
3392,Junes Dunes Reef,30.37655,-86.46613,Reef
3393,Junk Hole,27.25067,-80.13283,Hole
3394,Junken Ledge,43.98977,-68.98975,Ledge
3395,Juno Ball Reef,26.86548,-79.97788,Reef
3396,Juno Ledge,27.04585,-80.04288,Ledge
3397,Juno Ledge,26.86418,-80.01355,Ledge
3398,Juno Ledge,27,-79.99167,Ledge
3399,Juno Ledge,26.88333,-79.975,Ledge
3400,Juno Ledge,26.87614,-80.04021,Ledge
3401,Juno Ledge,26.87053,-80.01917,Ledge
3402,Jupiter Double Ledges Drift Dive,26.94686,-80.02201,Ledge
3403,Jupiter Dredge Hole,26.94083,-80.065,Hole
3404,Jupiter Hump,26.9385,-79.792,Hump
3405,Jupiter Ledge,26.93273,-80.01523,Ledge
3406,Jupiter Ledge,26.9325,-80.00987,Ledge
3407,Jupiter Reef,26.96683,-80.018,Reef
3408,Jupiter Reef,26.9629,-79.9855,Reef
3409,Justins 13 Fathom Hole,28.51538,-83.54503,Hole
3410,JW Reef,30.27633,-81.23067,Reef
3411,JW Reef,30.2785,-81.22633,Reef
3412,JW Site,30.27891,-81.22988,Structure
3413,JW Site MTC 120 Barge,30.27183,-81.226,Reef
3414,K Tower,29.6661,-84.3692,Tower
3415,K Tower,29.66189,-84.3731,Tower
3416,Karens Place,30.28667,-87.23567,Reef
3417,Karl Sinclair Franz Memorial Reef,29.9081,-85.47435,Reef
3418,Karpowicz Brothers Reef,40.02249,-74.00331,Reef
3419,Kathleen Riggin Wreck,38.30487,-74.88925,Wreck
3420,KAY Thomas Memorial Reef,29.72083,-85.47238,Reef
3421,Kayleighs Reef,39.47133,-74.1798,Reef
3422,KD Select Reef,27.19127,-80.02457,Reef
3423,Keegan 110 Tanker,40.35875,-73.93517,Structure
3424,Keewaydin 3 Mile,26.03483,-81.83083,Structure
3425,Keewaydin 3 Mile,26.0339,-81.82978,Structure
3426,Keewaydin 3 Mile,26.0371,-81.83281,Structure
3427,"Keewaydin 3 Mile, C D Reef",26.0364,-81.83098,Reef
3428,Keith Wadleigh Memorial Reef,29.90703,-85.52703,Reef
3429,Keller Canyon,35.54851,-74.77558,Canyon
3430,Kellys Reef,38.27681,-75.07532,Reef
3431,Kelsos Ledge,39.49278,-73.9993,Ledge
3432,KEN Hall Memorial Reef,40.03016,-73.98597,Reef
3433,KEN M Reef,27.4074,-80.02138,Reef
3434,KEN M Reef,27.40846,-80.03023,Reef
3435,"KEN Vitale, Formaly The Tracy",26.15931,-80.07938,Structure
3436,Kenneth Hitt Memorial Reef,29.73252,-85.69142,Reef
3437,Kenneth Truesdale Reef,40.1081,-73.95372,Reef
3438,Keough Boys Reef,29.80269,-87.9426,Reef
3439,Keshena Wreck,34.9935,-75.76197,Wreck
3440,Kettle Island Ledge,42.5455,-70.69917,Ledge
3441,Key Biscayne Connectivity Project Pile D,25.69655,-80.08695,Structure
3442,Key Biscayne SMZ Reef,25.6943,-80.08085,Reef
3443,Key Biscayne SMZ Reef,25.72098,-80.0932,Reef
3444,Key Biscayne SMZ Reef,25.71053,-80.07985,Reef
3445,Key Biscayne SMZ Reef,25.69838,-80.0738,Reef
3446,Key Biscayne SMZ Reef,25.7104,-80.08312,Reef
3447,Key Biscayne SMZ Reef,25.69032,-80.08087,Reef
3448,Key Biscayne SMZ Reef,25.71908,-80.12942,Reef
3449,Key Biscayne SMZ Reef,25.7,-80.08,Reef
3450,Key Largo Dry Rocks NE,24.94633,-80.45867,Reef
3451,Key Largo Dry Rocks SW,25.1235,-80.295,Reef
3452,Key Largo Hump,25.01102,-80.28,Reef
3453,Key West 50 Foot Ledge,24.46112,-81.72788,Ledge
3454,Key West Gulfside,24.69068,-81.87681,Structure
3455,Key West Gulfside Reef,24.68762,-81.8787,Reef
3456,Key West Gulfside Reef,24.69417,-81.87717,Reef
3457,Key West Gulfside Reef,24.68767,-81.894,Reef
3458,Key West Tournament Reef,24.46037,-81.77012,Reef
3459,Key West Tournament Reef,24.42788,-81.75973,Reef
3460,Key West Tournament Reef,24.4542,-81.77083,Reef
3461,Kfish Ledge,33.75516,-77.4032,Ledge
3462,Kidd Wreck,25.80567,-81.85617,Wreck
3463,Kimberler Reef,41.21067,-72.61923,Reef
