name,type,category,region,latitude,longitude
NRDA WM LC,Structure,Structure,Florida to California,30.12040,-86.54912
NRDA WM LC,Structure,Structure,Florida to California,30.12335,-86.54157
NRDA WM LC,Structure,Structure,Florida to California,30.12917,-86.54170
NRDA WM LC,Structure,Structure,Florida to California,30.12977,-86.58223
NRDA WM LC,Structure,Structure,Florida to California,30.12978,-86.56303
NRDA WM LC,Structure,Structure,Florida to California,30.13498,-86.54165
NRDA WM LC,Structure,Structure,Florida to California,30.13620,-86.76482
NRDA WM LC,Structure,Structure,Florida to California,30.13622,-86.78982
NRDA WM LC,Structure,Structure,Florida to California,30.13623,-86.70648
NRDA WM LC,Structure,Structure,Florida to California,30.13625,-86.77320
NRDA WM LC,Structure,Structure,Florida to California,30.13627,-86.73153
NRDA WM LC,Structure,Structure,Florida to California,30.13627,-86.65653
NRDA WM LC,Structure,Structure,Florida to California,30.13627,-86.62313
NRDA WM LC,Structure,Structure,Florida to California,30.13628,-86.80650
NRDA WM LC,Structure,Structure,Florida to California,30.13628,-86.79815
NRDA WM LC,Structure,Structure,Florida to California,30.13628,-86.68980
NRDA WM LC,Structure,Structure,Florida to California,30.13630,-86.74822
NRDA WM LC,Structure,Structure,Florida to California,30.13630,-86.71488
NRDA WM LC,Structure,Structure,Florida to California,30.13632,-86.78153
NRDA WM LC,Structure,Structure,Florida to California,30.13632,-86.67325
NRDA WM LC,Structure,Structure,Florida to California,30.13633,-86.63978
NRDA WM LC,Structure,Structure,Florida to California,30.13638,-86.81493
NRDA WM LC,Structure,Structure,Florida to California,30.13675,-86.82245
NRDA WM LC,Structure,Structure,Florida to California,30.13942,-86.59750
NRDA WM LC,Structure,Structure,Florida to California,30.13947,-86.57800
NRDA WM LC,Structure,Structure,Florida to California,30.14073,-86.54165
NRDA WM LC,Structure,Structure,Florida to California,30.15072,-86.59317
NSS Site Coppage Culverts,Structure,Structure,Florida to California,30.28817,-80.96400
NSS Site Coppedge,Structure,Structure,Florida to California,30.28934,-80.96478
O L Bodenhamer,Structure,Structure,Florida to California,25.89790,-80.07180
O Tower Barge AKA Carrabelle Reef Barge,Structure,Structure,Florida to California,29.53315,-84.62000
Oar Carrabelle,Structure,Structure,Florida to California,29.75450,-84.57234
Obstruction,Structure,Structure,Florida to California,29.00024,-84.56656
Obstruction,Structure,Structure,Florida to California,30.09521,-86.94163
Obstruction,Structure,Structure,Florida to California,30.10958,-85.68390
Obstruction,Structure,Structure,Florida to California,30.11239,-85.70237
Obstruction,Structure,Structure,Florida to California,30.13053,-85.72456
Obstruction,Structure,Structure,Florida to California,30.34251,-86.71101
Oceaneering Reel,Structure,Structure,Florida to California,30.05087,-85.93723
Oceaneering Reel 1 B,Structure,Structure,Florida to California,30.02635,-85.92623
Okaloosa County Lap Site B,Structure,Structure,Florida to California,29.97336,-86.52068
Okaloosa County Lap Site C,Structure,Structure,Florida to California,30.13411,-86.60495
Okaloosa County Lap Site C,Structure,Structure,Florida to California,30.13846,-86.81598
Okaloosa County Lap Site C,Structure,Structure,Florida to California,30.13950,-86.81775
Okaloosa County Lap Site C,Structure,Structure,Florida to California,30.13968,-86.81613
Okaloosa County Site,Structure,Structure,Florida to California,30.15675,-86.76515
Okaloosa County Site,Structure,Structure,Florida to California,30.15735,-86.76600
One More Time Addition,Structure,Structure,Florida to California,29.70599,-84.62300
Orion,Structure,Structure,Florida to California,25.69100,-80.08633
Osborne,Structure,Structure,Florida to California,26.10748,-80.06493
Ostwind,Structure,Structure,Florida to California,25.77978,-80.05683
Outcast Fishing And Hunting,Structure,Structure,Florida to California,30.28963,-87.23596
Outer Plane,Structure,Structure,Florida to California,29.83792,-80.95084
Outer Plane,Structure,Structure,Florida to California,29.83915,-80.95382
Outer Plane Reef,Structure,Structure,Florida to California,29.83866,-80.95018
Outer Plane Reef Boat Molds,Structure,Structure,Florida to California,29.82933,-80.94067
Outer Plane Reef Boat Molds,Structure,Structure,Florida to California,29.84583,-80.94850
Outer Plane Reef Boat Molds,Structure,Structure,Florida to California,29.84600,-80.95200
Outer Plane Reef Plane,Structure,Structure,Florida to California,29.83450,-80.96083
Outer Plane Reef Ship,Structure,Structure,Florida to California,29.84633,-80.94766
P 38 Airplane,Structure,Structure,Florida to California,28.27997,-82.95158
Pace,Structure,Structure,Florida to California,26.51833,-82.28167
Pace,Structure,Structure,Florida to California,26.52025,-82.28310
Pace RUB,Structure,Structure,Florida to California,26.52065,-82.28440
Pace RUB,Structure,Structure,Florida to California,26.52081,-82.28233
Paces Place 1 Big Rubble,Structure,Structure,Florida to California,26.51783,-82.28350
Palm Island Ferry Limestone,Structure,Structure,Florida to California,26.81973,-82.53252
PAN Dallas,Structure,Structure,Florida to California,29.61188,-84.95491
Pascagoula,Structure,Structure,Florida to California,25.81866,-80.08161
Pasco,Structure,Structure,Florida to California,28.29399,-83.01835
Pasco,Structure,Structure,Florida to California,28.29401,-83.01718
Pensbaybr 004,Structure,Structure,Florida to California,30.29633,-87.22300
PG,Structure,Structure,Florida to California,30.33179,-81.18716
PG Site Culverts,Structure,Structure,Florida to California,30.33483,-81.19566
PG Site Mattox Culverts,Structure,Structure,Florida to California,30.33283,-81.19483
PG Site Moody Culverts,Structure,Structure,Florida to California,30.34673,-81.20998
"Phase 1, Drop",Structure,Structure,Florida to California,28.78839,-83.05828
"Phase 4, 2008 Drop",Structure,Structure,Florida to California,28.79049,-83.05733
Phoenix,Structure,Structure,Florida to California,26.75970,-82.47405
Pimelious,Structure,Structure,Florida to California,25.83597,-80.08206
Pinellas,Structure,Structure,Florida to California,27.87901,-83.18500
Pinellas,Structure,Structure,Florida to California,27.88048,-83.18535
Pinellas,Structure,Structure,Florida to California,27.88089,-83.18371
Pinellas,Structure,Structure,Florida to California,27.88112,-83.18461
Pinellas South Site,Structure,Structure,Florida to California,27.72427,-82.97367
Pinellas South Site 5,Structure,Structure,Florida to California,27.72411,-82.97683
Pioneer,Structure,Structure,Florida to California,25.53198,-80.08390
Pipe And Pontoon,Structure,Structure,Florida to California,26.13508,-80.07976
Pipe T 33,Structure,Structure,Florida to California,30.19466,-87.24250
PM Site Lindens Car Bodies,Structure,Structure,Florida to California,30.33100,-81.18550
Point Loma Kelp,Structure,Structure,Florida to California,32.70000,-117.27170
POM Mitigation Modules,Structure,Structure,Florida to California,25.77147,-80.10512
Port Authority Site,Structure,Structure,Florida to California,28.50636,-80.22206
Port Manatee Site,Structure,Structure,Florida to California,27.66229,-82.57905
Port Of Miami Gabion Baskets,Structure,Structure,Florida to California,25.76998,-80.10608
Pourtales Escarpment,Structure,Structure,Florida to California,24.25000,-81.75000
Pourtales Escarpment,Structure,Structure,Florida to California,24.25000,-81.08332
Powers,Structure,Structure,Florida to California,27.31448,-82.57153
Princess Anne,Structure,Structure,Florida to California,26.79360,-80.00383
Princess Britney,Structure,Structure,Florida to California,25.70048,-80.08683
PV Site,Structure,Structure,Florida to California,30.20533,-81.14566
PV Site Navy,Structure,Structure,Florida to California,30.20617,-81.16383
R 083002,Structure,Structure,Florida to California,30.05261,-87.19399
R 083003,Structure,Structure,Florida to California,30.05731,-87.18708
R 083004,Structure,Structure,Florida to California,30.05283,-87.18753
R 083005,Structure,Structure,Florida to California,30.04946,-87.18731
R 083006,Structure,Structure,Florida to California,30.04529,-87.18755
R 083007,Structure,Structure,Florida to California,30.05588,-87.18265
R 083008,Structure,Structure,Florida to California,30.05109,-87.18303
R 083009,Structure,Structure,Florida to California,30.04706,-87.18436
R 083010,Structure,Structure,Florida to California,30.04283,-87.18351
R 083011,Structure,Structure,Florida to California,30.04939,-87.17990
R 083012,Structure,Structure,Florida to California,30.04604,-87.17825
R 083013,Structure,Structure,Florida to California,30.04321,-87.17948
R 083014,Structure,Structure,Florida to California,30.06058,-87.17525
R 083015,Structure,Structure,Florida to California,30.05574,-87.17583
R 083016,Structure,Structure,Florida to California,30.05109,-87.17576
R 083017,Structure,Structure,Florida to California,30.04823,-87.17490
R 083018,Structure,Structure,Florida to California,30.04356,-87.17540
R 083019,Structure,Structure,Florida to California,30.06068,-87.17030
R/V Dolphin,Structure,Structure,Florida to California,30.12723,-86.40218
R/V Manta,Structure,Structure,Florida to California,30.14383,-86.65320
Rapa NUI,Structure,Structure,Florida to California,26.31678,-80.06200
Ratican,Structure,Structure,Florida to California,26.94683,-79.99378
Raychel,Structure,Structure,Florida to California,25.82020,-80.07938
Redfish Point,Structure,Structure,Florida to California,29.67736,-92.11852
Restore Rubble 9,Structure,Structure,Florida to California,30.10777,-85.83298
Restore SM 1 1 C,Structure,Structure,Florida to California,30.10790,-85.83688
Restore SM 1 1 D,Structure,Structure,Florida to California,30.11127,-85.83250
Restore SM 1 1 G,Structure,Structure,Florida to California,30.10933,-85.83268
Ribbon Kelp,Structure,Structure,Florida to California,32.41330,-117.23130
Ricardos Rock,Structure,Structure,Florida to California,28.32083,-83.53667
Rinker Deep Site,Structure,Structure,Florida to California,26.12435,-80.08156
Rinker Experimental Deep,Structure,Structure,Florida to California,26.12250,-80.09150
Rinker Experimental Shallow,Structure,Structure,Florida to California,26.12436,-80.08966
RIO Miami,Structure,Structure,Florida to California,25.70276,-80.08720
RMS Atlantis,Structure,Structure,Florida to California,30.24218,-86.51012
RMS Cyclops,Structure,Structure,Florida to California,30.34713,-86.43732
Robert Edmister,Structure,Structure,Florida to California,26.15305,-80.08035
Rodeo,Structure,Structure,Florida to California,26.23107,-80.06377
Rodeo Lowrance,Structure,Structure,Florida to California,26.22003,-80.06066
Rodeo Site JAY Dorman,Structure,Structure,Florida to California,26.23098,-80.06711
Rodeo Site Johnny Morris,Structure,Structure,Florida to California,26.23970,-80.05685
Rodeo Site Renegade,Structure,Structure,Florida to California,26.22266,-80.06033
Ronald B Johnson,Structure,Structure,Florida to California,26.23133,-80.05741
Rossmerry,Structure,Structure,Florida to California,25.90421,-80.07705
Roughtip Grenadier,Structure,Structure,Florida to California,29.07660,-88.40670
Roughtip Grenadier,Structure,Structure,Florida to California,29.33330,-80.08330
Rube Allyn,Structure,Structure,Florida to California,27.92089,-83.02240
Rube Allyn,Structure,Structure,Florida to California,27.92566,-83.02416
Rube Allyn,Structure,Structure,Florida to California,27.92764,-83.02321
Rube Allyn,Structure,Structure,Florida to California,27.92894,-83.02263
Rube Allyn,Structure,Structure,Florida to California,27.93691,-83.02126
Rube Allyn North,Structure,Structure,Florida to California,27.93554,-83.02221
Rube Allyn Sand Key Bridge,Structure,Structure,Florida to California,27.92091,-83.02351
RZ Sandy Safley North,Structure,Structure,Florida to California,29.66518,-84.50020
RZ Sandy Safley South,Structure,Structure,Florida to California,29.66424,-84.50020
S C Loveland,Structure,Structure,Florida to California,29.00024,-84.38322
S V EL Tigre,Structure,Structure,Florida to California,29.76833,-83.97000
San Clemente Kelp,Structure,Structure,Florida to California,33.40750,-117.63570
SAN Raphael,Structure,Structure,Florida to California,25.83020,-80.06806
Santa Rita,Structure,Structure,Florida to California,25.38751,-80.09233
Scallop Cove,Structure,Structure,Florida to California,29.72367,-85.47233
Scarface,Structure,Structure,Florida to California,26.94043,-80.05923
School BUS,Structure,Structure,Florida to California,26.59958,-82.47250
School BUS,Structure,Structure,Florida to California,26.60061,-82.47083
Scott Mason Chaite,Structure,Structure,Florida to California,25.38476,-80.11830
Scrap Steel,Structure,Structure,Florida to California,30.13943,-87.22161
Sea Breeze JOY,Structure,Structure,Florida to California,30.12519,-85.76989
Sea Emperor,Structure,Structure,Florida to California,26.32265,-80.05909
Sea Mist,Structure,Structure,Florida to California,26.95813,-79.98510
Sea Plane Basin Park,Structure,Structure,Florida to California,27.90990,-82.45332
Sea Rest Module,Structure,Structure,Florida to California,30.09763,-87.17412
Sean Gucken,Structure,Structure,Florida to California,27.51540,-82.81710
Seaweed,Structure,Structure,Florida to California,29.79854,-84.33323
Sertoma Cars Scrap Iron,Structure,Structure,Florida to California,30.01140,-87.79797
Set 1,Structure,Structure,Florida to California,29.74906,-85.69886
Set 10,Structure,Structure,Florida to California,29.71768,-85.67970
Set 13,Structure,Structure,Florida to California,29.71764,-85.68631
Set 2,Structure,Structure,Florida to California,29.74576,-85.70156
Set 3,Structure,Structure,Florida to California,29.74551,-85.71143
Set 4,Structure,Structure,Florida to California,29.73403,-85.69928
Set 7,Structure,Structure,Florida to California,29.73251,-85.68475
Set 8,Structure,Structure,Florida to California,29.73254,-85.68021
Set 9,Structure,Structure,Florida to California,29.72938,-85.69226
Shasha Boekanier,Structure,Structure,Florida to California,26.75078,-80.00990
Shelby Lee,Structure,Structure,Florida to California,28.31861,-80.20028
Sheri LYN,Structure,Structure,Florida to California,25.70232,-80.08605
Shopping Carts,Structure,Structure,Florida to California,30.14897,-87.12207
